athena;BatchGetNamedQuery,BatchGetPreparedStatement,BatchGetQueryExecution,CancelCapacityReservation,CancelQueryExecution,CreateCapacityReservation,CreateDataCatalog,CreateNamedQuery,CreateNotebook,CreatePreparedStatement,CreatePresignedNotebookUrl,CreateWorkGroup,DeleteCapacityReservation,DeleteDataCatalog,DeleteNamedQuery,DeleteNotebook,DeletePreparedStatement,DeleteWorkGroup,ExportNotebook,GetCalculationExecution,GetCalculationExecutionCode,GetCalculationExecutionStatus,GetCapacityAssignmentConfiguration,GetCapacityReservation,GetCatalogs,GetDataCatalog,GetDatabase,GetExecutionEngine,GetExecutionEngines,GetNamedQuery,GetNamespace,GetNamespaces,GetNotebookMetadata,GetPreparedStatement,GetQueryExecution,GetQueryExecutions,GetQueryResults,GetQueryResultsStream,GetQueryRuntimeStatistics,GetSession,GetSessionStatus,GetTable,GetTableMetadata,GetTables,GetWorkGroup,ImportNotebook,ListApplicationDPUSizes,ListCalculationExecutions,ListCapacityReservations,ListDataCatalogs,ListDatabases,ListEngineVersions,ListExecutors,ListNamedQueries,ListNotebookMetadata,ListNotebookSessions,ListPreparedStatements,ListQueryExecutions,ListSessions,ListTableMetadata,ListTagsForResource,ListWorkGroups,PutCapacityAssignmentConfiguration,RunQuery,StartCalculationExecution,StartQueryExecution,StartSession,StopCalculationExecution,StopQueryExecution,TagResource,TerminateSession,UntagResource,UpdateCapacityReservation,UpdateDataCatalog,UpdateNamedQuery,UpdateNotebook,UpdateNotebookMetadata,UpdatePreparedStatement,UpdateWorkGroup,datacatalog,workgroup,capacity-reservation,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
auditmanager;AssociateAssessmentReportEvidenceFolder,BatchAssociateAssessmentReportEvidence,BatchCreateDelegationByAssessment,BatchDeleteDelegationByAssessment,BatchDisassociateAssessmentReportEvidence,BatchImportEvidenceToAssessmentControl,CreateAssessment,CreateAssessmentFramework,CreateAssessmentReport,CreateControl,DeleteAssessment,DeleteAssessmentFramework,DeleteAssessmentFrameworkShare,DeleteAssessmentReport,DeleteControl,DeregisterAccount,DeregisterOrganizationAdminAccount,DisassociateAssessmentReportEvidenceFolder,GetAccountStatus,GetAssessment,GetAssessmentFramework,GetAssessmentReportUrl,GetChangeLogs,GetControl,GetDelegations,GetEvidence,GetEvidenceByEvidenceFolder,GetEvidenceFileUploadUrl,GetEvidenceFolder,GetEvidenceFoldersByAssessment,GetEvidenceFoldersByAssessmentControl,GetInsights,GetInsightsByAssessment,GetOrganizationAdminAccount,GetServicesInScope,GetSettings,ListAssessmentControlInsightsByControlDomain,ListAssessmentFrameworkShareRequests,ListAssessmentFrameworks,ListAssessmentReports,ListAssessments,ListControlDomainInsights,ListControlDomainInsightsByAssessment,ListControlInsightsByControlDomain,ListControls,ListKeywordsForDataSource,ListNotifications,ListTagsForResource,RegisterAccount,RegisterOrganizationAdminAccount,StartAssessmentFrameworkShare,TagResource,UntagResource,UpdateAssessment,UpdateAssessmentControl,UpdateAssessmentControlSetStatus,UpdateAssessmentFramework,UpdateAssessmentFrameworkShare,UpdateAssessmentStatus,UpdateControl,UpdateSettings,ValidateAssessmentReportIntegrity,assessment,assessmentFramework,assessmentControlSet,control,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
dsql;AddPeerCluster,CreateCluster,DbConnect,DbConnectAdmin,DeleteCluster,DeleteClusterPolicy,GetBackupJob,GetCluster,GetClusterPolicy,GetRestoreJob,GetVpcEndpointServiceName,InjectError,ListClusters,ListTagsForResource,PutClusterPolicy,PutMultiRegionProperties,PutWitnessRegion,RemovePeerCluster,StartBackupJob,StartRestoreJob,StopBackupJob,StopRestoreJob,TagResource,UntagResource,UpdateCluster,Cluster,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,dsql:FisActionId,dsql:FisTargetArns,dsql:WitnessRegion
autoscaling-plans;CreateScalingPlan,DeleteScalingPlan,DescribeScalingPlanResources,DescribeScalingPlans,GetScalingPlanResourceForecastData,UpdateScalingPlan
b2bi;CreateCapability,CreatePartnership,CreateProfile,CreateStarterMappingTemplate,CreateTransformer,DeleteCapability,DeletePartnership,DeleteProfile,DeleteTransformer,GenerateMapping,GetCapability,GetPartnership,GetProfile,GetTransformer,GetTransformerJob,ListCapabilities,ListPartnerships,ListProfiles,ListTagsForResource,ListTransformers,StartTransformerJob,TagResource,TestConversion,TestMapping,TestParsing,UntagResource,UpdateCapability,UpdatePartnership,UpdateProfile,UpdateTransformer,profile,capability,partnership,transformer,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
backup;AssociateBackupVaultMpaApprovalTeam,CancelLegalHold,CopyFromBackupVault,CopyIntoBackupVault,CreateBackupPlan,CreateBackupSelection,CreateBackupVault,CreateFramework,CreateLegalHold,CreateLogicallyAirGappedBackupVault,CreateReportPlan,CreateRestoreAccessBackupVault,CreateRestoreTestingPlan,CreateRestoreTestingSelection,DeleteBackupPlan,DeleteBackupSelection,DeleteBackupVault,DeleteBackupVaultAccessPolicy,DeleteBackupVaultLockConfiguration,DeleteBackupVaultNotifications,DeleteBackupVaultSharingPolicy,DeleteFramework,DeleteRecoveryPoint,DeleteReportPlan,DeleteRestoreTestingPlan,DeleteRestoreTestingSelection,DescribeBackupJob,DescribeBackupVault,DescribeCopyJob,DescribeFramework,DescribeGlobalSettings,DescribeProtectedResource,DescribeRecoveryPoint,DescribeRegionSettings,DescribeReportJob,DescribeReportPlan,DescribeRestoreJob,DisassociateBackupVaultMpaApprovalTeam,DisassociateRecoveryPoint,DisassociateRecoveryPointFromParent,ExportBackupPlanTemplate,GetBackupPlan,GetBackupPlanFromJSON,GetBackupPlanFromTemplate,GetBackupSelection,GetBackupVaultAccessPolicy,GetBackupVaultNotifications,GetBackupVaultSharingPolicy,GetLegalHold,GetRecoveryPointIndexDetails,GetRecoveryPointRestoreMetadata,GetRestoreJobMetadata,GetRestoreTestingInferredMetadata,GetRestoreTestingPlan,GetRestoreTestingSelection,GetSupportedResourceTypes,ListBackupJobSummaries,ListBackupJobs,ListBackupPlanTemplates,ListBackupPlanVersions,ListBackupPlans,ListBackupSelections,ListBackupVaults,ListCopyJobSummaries,ListCopyJobs,ListFrameworks,ListIndexedRecoveryPoints,ListIndexedRecoveryPointsForSearch,ListLegalHolds,ListProtectedResources,ListProtectedResourcesByBackupVault,ListRecoveryPointsByBackupVault,ListRecoveryPointsByLegalHold,ListRecoveryPointsByResource,ListReportJobs,ListReportPlans,ListRestoreAccessBackupVaults,ListRestoreJobSummaries,ListRestoreJobs,ListRestoreJobsByProtectedResource,ListRestoreTestingPlans,ListRestoreTestingSelections,ListTags,PutBackupVaultAccessPolicy,PutBackupVaultLockConfiguration,PutBackupVaultNotifications,PutBackupVaultSharingPolicy,PutRestoreValidationResult,RevokeRestoreAccessBackupVault,SearchRecoveryPoint,StartBackupJob,StartCopyJob,StartReportJob,StartRestoreJob,StopBackupJob,TagResource,UntagResource,UpdateBackupPlan,UpdateFramework,UpdateGlobalSettings,UpdateRecoveryPointIndexSettings,UpdateRecoveryPointLifecycle,UpdateRegionSettings,UpdateReportPlan,UpdateRestoreTestingPlan,UpdateRestoreTestingSelection,backupVault,backupPlan,recoveryPoint,framework,reportPlan,legalHold,restoreTestingPlan,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,backup:ChangeableForDays,backup:CopyTargetOrgPaths,backup:CopyTargets,backup:FrameworkArns,backup:Index,backup:MaxRetentionDays,backup:MinRetentionDays,backup:MpaApprovalTeamArn
backup-gateway;AssociateGatewayToServer,Backup,CreateGateway,DeleteGateway,DeleteHypervisor,DisassociateGatewayFromServer,GetBandwidthRateLimitSchedule,GetGateway,GetHypervisor,GetHypervisorPropertyMappings,GetVirtualMachine,ImportHypervisorConfiguration,ListGateways,ListHypervisors,ListTagsForResource,ListVirtualMachines,PutBandwidthRateLimitSchedule,PutHypervisorPropertyMappings,PutMaintenanceStartTime,Restore,StartVirtualMachinesMetadataSync,TagResource,TestHypervisorConfiguration,UntagResource,UpdateGatewayInformation,UpdateGatewaySoftwareNow,UpdateHypervisor,gateway,hypervisor,virtualmachine,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
backup-search;GetSearchJob,GetSearchResultExportJob,ListSearchJobBackups,ListSearchJobResults,ListSearchJobs,ListSearchResultExportJobs,ListTagsForResource,StartSearchJob,StartSearchResultExportJob,StopSearchJob,TagResource,UntagResource,searchJob,searchExportJob,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
backup-storage;CommitBackupJob,DeleteObjects,DescribeBackupJob,GetBaseBackup,GetChunk,GetIncrementalBaseBackup,GetObjectMetadata,ListChunks,ListObjects,MountCapsule,NotifyObjectComplete,PutChunk,PutObject,StartObject,UpdateObjectComplete
batch;CancelJob,CreateComputeEnvironment,CreateConsumableResource,CreateJobQueue,CreateSchedulingPolicy,CreateServiceEnvironment,DeleteComputeEnvironment,DeleteConsumableResource,DeleteJobQueue,DeleteSchedulingPolicy,DeleteServiceEnvironment,DeregisterJobDefinition,DescribeComputeEnvironments,DescribeConsumableResource,DescribeJobDefinitions,DescribeJobQueues,DescribeJobs,DescribeSchedulingPolicies,DescribeServiceEnvironments,DescribeServiceJob,GetJobQueueSnapshot,ListConsumableResources,ListJobs,ListJobsByConsumableResource,ListSchedulingPolicies,ListServiceJobs,ListTagsForResource,RegisterJobDefinition,SubmitJob,SubmitServiceJob,TagResource,TerminateJob,TerminateServiceJob,UntagResource,UpdateComputeEnvironment,UpdateConsumableResource,UpdateJobQueue,UpdateSchedulingPolicy,UpdateServiceEnvironment,compute-environment,job-queue,job-definition,job-definition-revision,job,scheduling-policy,service-environment,service-job,consumable-resource,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,batch:AWSLogsCreateGroup,batch:AWSLogsGroup,batch:AWSLogsRegion,batch:AWSLogsStreamPrefix,batch:EKSImage,batch:EKSNamespace,batch:EKSPrivileged,batch:EKSRunAsGroup,batch:EKSRunAsUser,batch:EKSServiceAccountName,batch:Image,batch:LogDriver,batch:Privileged,batch:ShareIdentifier,batch:User
bedrock;AllowVendedLogDeliveryForResource,ApplyGuardrail,AssociateAgentCollaborator,AssociateAgentKnowledgeBase,AssociateThirdPartyKnowledgeBase,BatchDeleteEvaluationJob,CallWithBearerToken,CancelAutomatedReasoningPolicyBuildWorkflow,CountTokens,CreateAgent,CreateAgentActionGroup,CreateAgentAlias,CreateAutomatedReasoningPolicy,CreateAutomatedReasoningPolicyTestCase,CreateAutomatedReasoningPolicyVersion,CreateBlueprint,CreateBlueprintVersion,CreateCustomModel,CreateCustomModelDeployment,CreateDataAutomationProject,CreateDataSource,CreateEvaluationJob,CreateFlow,CreateFlowAlias,CreateFlowVersion,CreateFoundationModelAgreement,CreateGuardrail,CreateGuardrailVersion,CreateInferenceProfile,CreateInvocation,CreateKnowledgeBase,CreateMarketplaceModelEndpoint,CreateModelCopyJob,CreateModelCustomizationJob,CreateModelEvaluationJob,CreateModelImportJob,CreateModelInvocationJob,CreatePrompt,CreatePromptRouter,CreatePromptVersion,CreateProvisionedModelThroughput,CreateSession,DeleteAgent,DeleteAgentActionGroup,DeleteAgentAlias,DeleteAgentMemory,DeleteAgentVersion,DeleteAutomatedReasoningPolicy,DeleteAutomatedReasoningPolicyBuildWorkflow,DeleteAutomatedReasoningPolicyTestCase,DeleteBlueprint,DeleteCustomModel,DeleteCustomModelDeployment,DeleteDataAutomationProject,DeleteDataSource,DeleteFlow,DeleteFlowAlias,DeleteFlowVersion,DeleteFoundationModelAgreement,DeleteGuardrail,DeleteImportedModel,DeleteInferenceProfile,DeleteKnowledgeBase,DeleteKnowledgeBaseDocuments,DeleteMarketplaceModelAgreement,DeleteMarketplaceModelEndpoint,DeleteModelInvocationLoggingConfiguration,DeletePrompt,DeletePromptRouter,DeleteProvisionedModelThroughput,DeleteResourcePolicy,DeleteSession,DeregisterMarketplaceModelEndpoint,DetectGeneratedContent,DisassociateAgentCollaborator,DisassociateAgentKnowledgeBase,EndSession,ExportAutomatedReasoningPolicyVersion,GenerateQuery,GetAgent,GetAgentActionGroup,GetAgentAlias,GetAgentCollaborator,GetAgentKnowledgeBase,GetAgentMemory,GetAgentVersion,GetAsyncInvoke,GetAutomatedReasoningPolicy,GetAutomatedReasoningPolicyAnnotations,GetAutomatedReasoningPolicyBuildWorkflow,GetAutomatedReasoningPolicyBuildWorkflowResultAssets,GetAutomatedReasoningPolicyNextScenario,GetAutomatedReasoningPolicyTestCase,GetAutomatedReasoningPolicyTestResult,GetBlueprint,GetBlueprintRecommendation,GetCustomModel,GetCustomModelDeployment,GetDataAutomationProject,GetDataAutomationStatus,GetDataSource,GetEvaluationJob,GetExecutionFlowSnapshot,GetFlow,GetFlowAlias,GetFlowExecution,GetFlowVersion,GetFoundationModel,GetFoundationModelAvailability,GetGuardrail,GetImportedModel,GetInferenceProfile,GetIngestionJob,GetInvocationStep,GetKnowledgeBase,GetKnowledgeBaseDocuments,GetMarketplaceModelEndpoint,GetModelCopyJob,GetModelCustomizationJob,GetModelEvaluationJob,GetModelImportJob,GetModelInvocationJob,GetModelInvocationLoggingConfiguration,GetPrompt,GetPromptRouter,GetProvisionedModelThroughput,GetResourcePolicy,GetSession,GetUseCaseForModelAccess,IngestKnowledgeBaseDocuments,InvokeAgent,InvokeAutomatedReasoningPolicy,InvokeBlueprintRecommendationAsync,InvokeBuilder,InvokeDataAutomationAsync,InvokeFlow,InvokeInlineAgent,InvokeModel,InvokeModelWithResponseStream,ListAgentActionGroups,ListAgentAliases,ListAgentCollaborators,ListAgentKnowledgeBases,ListAgentVersions,ListAgents,ListAsyncInvokes,ListAutomatedReasoningPolicies,ListAutomatedReasoningPolicyBuildWorkflows,ListAutomatedReasoningPolicyTestCases,ListAutomatedReasoningPolicyTestResults,ListBlueprints,ListCustomModelDeployments,ListCustomModels,ListDataAutomationProjects,ListDataSources,ListEvaluationJobs,ListFlowAliases,ListFlowExecutionEvents,ListFlowExecutions,ListFlowVersions,ListFlows,ListFoundationModelAgreementOffers,ListFoundationModels,ListGuardrails,ListImportedModels,ListInferenceProfiles,ListIngestionJobs,ListInvocationSteps,ListInvocations,ListKnowledgeBaseDocuments,ListKnowledgeBases,ListMarketplaceModelEndpoints,ListModelCopyJobs,ListModelCustomizationJobs,ListModelEvaluationJobs,ListModelImportJobs,ListModelInvocationJobs,ListPromptRouters,ListPrompts,ListProvisionedModelThroughputs,ListSessions,ListTagsForResource,OptimizePrompt,PrepareAgent,PrepareFlow,PutFoundationModelEntitlement,PutInvocationStep,PutModelInvocationLoggingConfiguration,PutResourcePolicy,PutUseCaseForModelAccess,RegisterMarketplaceModelEndpoint,RenderPrompt,Rerank,Retrieve,RetrieveAndGenerate,StartAutomatedReasoningPolicyBuildWorkflow,StartAutomatedReasoningPolicyTestWorkflow,StartFlowExecution,StartIngestionJob,StopEvaluationJob,StopFlowExecution,StopIngestionJob,StopModelCustomizationJob,StopModelInvocationJob,TagResource,UntagResource,UpdateAgent,UpdateAgentActionGroup,UpdateAgentAlias,UpdateAgentCollaborator,UpdateAgentKnowledgeBase,UpdateAutomatedReasoningPolicy,UpdateAutomatedReasoningPolicyAnnotations,UpdateAutomatedReasoningPolicyTestCase,UpdateBlueprint,UpdateDataAutomationProject,UpdateDataSource,UpdateFlow,UpdateFlowAlias,UpdateGuardrail,UpdateKnowledgeBase,UpdateMarketplaceModelEndpoint,UpdatePrompt,UpdateProvisionedModelThroughput,UpdateSession,ValidateFlowDefinition,foundation-model,async-invoke,inference-profile,default-prompt-router,prompt-router,application-inference-profile,custom-model,provisioned-model,model-customization-job,agent,agent-alias,knowledge-base,model-evaluation-job,evaluation-job,model-invocation-job,guardrail,guardrail-profile,automated-reasoning-policy,automated-reasoning-policy-version,flow,flow-alias,flow-execution,model-copy-job,prompt,prompt-version,model-import-job,imported-model,bedrock-marketplace-model-endpoint,data-automation-project,blueprint,data-automation-invocation-job,data-automation-profile,session,custom-model-deployment,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,bedrock:BearerTokenType,bedrock:GuardrailIdentifier,bedrock:InferenceProfileArn,bedrock:InlineAgentName,bedrock:PromptRouterArn,bedrock:ThirdPartyKnowledgeBaseCredentialsSecretArn
bedrock-agentcore;AllowVendedLogDeliveryForResource,BatchCreateMemoryRecords,BatchDeleteMemoryRecords,BatchUpdateMemoryRecords,CompleteResourceTokenAuth,ConnectBrowserAutomationStream,ConnectBrowserLiveViewStream,CreateAgentRuntime,CreateAgentRuntimeEndpoint,CreateApiKeyCredentialProvider,CreateBrowser,CreateCodeInterpreter,CreateEvent,CreateGateway,CreateGatewayTarget,CreateMemory,CreateOauth2CredentialProvider,CreateWorkloadIdentity,DeleteAgentRuntime,DeleteAgentRuntimeEndpoint,DeleteApiKeyCredentialProvider,DeleteBrowser,DeleteCodeInterpreter,DeleteEvent,DeleteGateway,DeleteGatewayTarget,DeleteMemory,DeleteMemoryRecord,DeleteOauth2CredentialProvider,DeleteWorkloadIdentity,GetAgentCard,GetAgentRuntime,GetAgentRuntimeEndpoint,GetApiKeyCredentialProvider,GetBrowser,GetBrowserSession,GetCodeInterpreter,GetCodeInterpreterSession,GetEvent,GetGateway,GetGatewayTarget,GetMemory,GetMemoryRecord,GetOauth2CredentialProvider,GetResourceApiKey,GetResourceOauth2Token,GetTokenVault,GetWorkloadAccessToken,GetWorkloadAccessTokenForJWT,GetWorkloadAccessTokenForUserId,GetWorkloadIdentity,InvokeAgentRuntime,InvokeAgentRuntimeForUser,InvokeCodeInterpreter,InvokeGateway,ListActors,ListAgentRuntimeEndpoints,ListAgentRuntimeVersions,ListAgentRuntimes,ListApiKeyCredentialProviders,ListBrowserSessions,ListBrowsers,ListCodeInterpreterSessions,ListCodeInterpreters,ListEvents,ListGatewayTargets,ListGateways,ListMemories,ListMemoryRecords,ListOauth2CredentialProviders,ListSessions,ListTagsForResource,ListWorkloadIdentities,RetrieveMemoryRecords,SetTokenVaultCMK,StartBrowserSession,StartCodeInterpreterSession,StopBrowserSession,StopCodeInterpreterSession,StopRuntimeSession,SynchronizeGatewayTargets,TagResource,UntagResource,UpdateAgentRuntime,UpdateAgentRuntimeEndpoint,UpdateApiKeyCredentialProvider,UpdateBrowserStream,UpdateGateway,UpdateGatewayTarget,UpdateMemory,UpdateOauth2CredentialProvider,UpdateWorkloadIdentity,memory,gateway,workload-identity,oauth2credentialprovider,apikeycredentialprovider,runtime,runtime-endpoint,code-interpreter-custom,code-interpreter,browser-custom,browser,workload-identity-directory,token-vault,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,bedrock-agentcore:GatewayAuthorizerType,bedrock-agentcore:InboundJwtClaim/aud,bedrock-agentcore:InboundJwtClaim/client_id,bedrock-agentcore:InboundJwtClaim/iss,bedrock-agentcore:InboundJwtClaim/scope,bedrock-agentcore:InboundJwtClaim/sub,bedrock-agentcore:actorId,bedrock-agentcore:namespace,bedrock-agentcore:securityGroups,bedrock-agentcore:sessionId,bedrock-agentcore:strategyId,bedrock-agentcore:subnets,bedrock-agentcore:userid
